Release	Date	%+-YD	%+-LW	Days	google trends	Avg TD	Avg YD	Weekly	Weekly %+-YD	Weekly %+-LW	Avg Theatre	Avg per Theatre Avg	Avg To Date	Y	Week + 1
Bill & Ted Face the Music	2020-10-05	377.1	210.6	294.0	0.55	13.571428571428573	14.285714285714285	87855.0	377.1	210.6	164.14285714285714	105.42857142857143	3370156.7142857136	2020-10-12	12352.0
Coco	2020-10-05	-22.4	0.0	3162.0	122.03955656336613	1.8571428571428568	1.1428571428571428	603000.0	-22.4	0.0	813.8571428571429	45.14285714285714	90063292.14285715	2020-10-12	131000.0
The War with Grandpa	2020-10-05	3.0999999999999943	0.0	6.0	3.2278481012658227	0.42857142857142855	0.2857142857142857	3623880.0	3.0999999999999943	0.0	964.2857142857144	229.7142857142857	1055914.142857143	2020-10-12	3636975.0
The Secrets We Keep	2020-10-05	-9.769962616701378e-15	-343.3	86.0	0.11	11.857142857142858	12.0	2212.0	-9.769962616701378e-15	-343.3	256.57142857142856	0.42857142857142855	117612.71428571428	2020-10-12	0.0
The Personal History of David Copperfield	2020-10-05	-118.1	-422.6	294.0	0.36000000000000004	20.428571428571427	18.857142857142858	21712.0	-118.1	-422.6	202.7142857142857	17.142857142857142	1857727.8571428568	2020-10-12	8533.0
Dreaming Grand Avenue	2020-10-05	-22.5	-248.6	58.0	0.004180176	14.857142857142858	7.428571428571429	101.0	-22.5	-248.6	0.5714285714285714	14.428571428571427	3855.714285714286	2020-10-12	36.0
The New Mutants	2020-10-05	88.89999999999998	-168.4	294.0	6.802721088435378	2.142857142857143	2.0	1055664.0	88.89999999999998	-168.4	1943.571428571429	83.28571428571429	21431890.85714286	2020-10-12	712921.0
My Brothers' Crossing	2020-10-05	-115.9	-321.6	252.0	0.01872	24.57142857142857	23.857142857142854	1343.0	-115.9	-321.6	6.428571428571429	36.42857142857143	58562.285714285725	2020-10-12	306.0
The Wolf of Snow Hollow	2020-10-05	-31.8	0.0	6.0	1.7	4.857142857142857	3.0	91943.0	-31.8	0.0	48.0	117.14285714285714	28152.42857142857	2020-10-12	76665.0
Unhinged	2020-10-05	118.9	-122.0	392.0	10.3968253968254	2.8571428571428568	2.7142857142857144	996172.0	118.9	-122.0	1845.142857142857	82.14285714285714	18821893.85714286	2020-10-12	661309.0
Heaven	2020-10-05	9.200000000000003	0.0	22.0	60.65759637188211	9.714285714285714	7.2857142857142865	10935.0	9.200000000000003	0.0	138.28571428571428	6.2857142857142865	32136.285714285717	2020-10-12	18899.0
The Last Shift	2020-10-05	-101.9	-377.50000000000006	98.0	1.35	13.142857142857142	11.285714285714285	102433.0	-101.9	-377.50000000000006	619.4285714285714	23.714285714285715	575415.4285714285	2020-10-12	22022.0
Henchmen2020 Re-release	2020-10-05	2.5	0.0	6.0	0.0	8.571428571428571	5.857142857142858	30223.0	2.5	0.0	77.57142857142857	23.57142857142857	8805.857142857143	2020-10-12	17177.0
Foster Boy	2020-10-05	-58.3	-98.1	18.0	0.04992	3.2857142857142856	3.571428571428572	10.0	-58.3	-98.1	0.14285714285714285	1.4285714285714286	2839.0	2020-10-12	0.0
Ava	2020-10-05	-14.800000000000004	-247.2	98.0	112.59944986012738	13.0	12.571428571428573	86490.0	-14.800000000000004	-247.2	218.57142857142856	60.0	380947.85714285716	2020-10-12	39759.0
The Call	2020-10-05	47.4	-105.7	49.0	114.54513218181654	9.571428571428571	9.428571428571429	139081.0	47.4	-105.7	195.0	101.57142857142857	202503.57142857145	2020-10-12	88555.0
Tulsa	2020-10-05	50.3	-305.4	343.0	59.14588057445203	20.714285714285715	19.857142857142858	19676.0	50.3	-305.4	104.14285714285714	27.857142857142854	391175.7142857143	2020-10-12	7685.0
Hocus Pocus2020 Re-release	2020-10-05	-11.6	-112.5	27.0	0.0	0.8571428571428571	0.5714285714285714	1161000.0	-11.6	-112.5	905.5714285714287	78.28571428571429	1166714.2857142857	2020-10-12	756000.0
The SpongeBob Movie: Sponge on the Run	2020-10-05	127.3	-242.0	392.0	0.28	14.142857142857142	13.571428571428573	75090.0	127.3	-242.0	204.7142857142857	53.57142857142857	4607532.428571428	2020-10-12	69201.0
The Kid Detective	2020-10-12	-1.3999999999999986	0.0	6.0	0.6717957446808511	4.142857142857143	2.7142857142857144	140218.0	-1.3999999999999986	0.0	370.71428571428567	22.857142857142854	40908.71428571428	2020-10-19	162473.0
Twiceborn	2020-10-12	38.4	0.0	6.0	0.0	14.142857142857142	9.857142857142858	5217.0	38.4	0.0	3.0	106.28571428571428	1406.7142857142858	2020-10-19	4186.0
The SpongeBob Movie: Sponge on the Run	2020-10-12	267.5	-23.900000000000013	441.0	0.31000000000000005	15.0	15.142857142857142	69201.0	267.5	-23.900000000000013	165.28571428571428	67.42857142857143	4679842.0	2020-10-19	44521.0
Yellow Rose	2020-10-12	-17.099999999999998	-157.1	49.0	3.45	9.142857142857142	8.428571428571429	140059.0	-17.099999999999998	-157.1	900.0	21.571428571428577	247068.85714285716	2020-10-19	38979.0
Words on Bathroom Walls	2020-10-12	-62.69999999999999	-435.9	392.0	0.6699999999999999	20.142857142857142	19.142857142857142	22995.0	-62.69999999999999	-435.9	127.14285714285714	28.714285714285715	2519267.8571428573	2020-10-19	7085.0
The War with Grandpa	2020-10-12	153.39999999999995	-94.3	49.0	4.177215189873418	1.4285714285714286	1.2857142857142858	3636975.0	153.39999999999995	-94.3	2254.285714285714	229.7142857142857	5296109.285714285	2020-10-19	2489361.0
Tulsa	2020-10-12	-4.0	-419.9	392.0	63.114134542706005	28.42857142857143	26.857142857142854	7685.0	-4.0	-419.9	69.57142857142857	18.142857142857142	404239.85714285716	2020-10-19	1753.0
The Personal History of David Copperfield	2020-10-12	59.90000000000001	-353.0	343.0	0.54	27.714285714285715	26.714285714285715	8533.0	59.90000000000001	-353.0	80.57142857142857	16.0	1869842.7142857143	2020-10-19	2273.0
No Escape	2020-10-12	38.7	-268.0	196.0	2.844444444444445	29.42857142857143	27.857142857142854	5910.0	38.7	-268.0	33.142857142857146	29.42857142857143	159505.14285714287	2020-10-19	3221.0
Shortcut	2020-10-12	0.6999999999999957	-501.5	147.0	60.090702947845834	17.285714285714285	16.285714285714285	28879.0	0.6999999999999957	-501.5	80.14285714285714	52.0	774196.7142857143	2020-10-19	5237.0
The Nightmare Before Christmas2020 Re-release	2020-10-12	-26.800000000000004	0.0	6.0	0.0	1.2857142857142858	0.8571428571428571	1323000.0	-26.800000000000004	0.0	940.2857142857144	85.85714285714286	402857.1428571429	2020-10-19	577000.0
The Broken Hearts Gallery	2020-10-12	-117.6	-501.7000000000001	245.0	0.5333333333333333	12.714285714285715	11.571428571428573	60054.0	-117.6	-501.7000000000001	523.0	19.0	3986590.4285714286	2020-10-19	23776.0
Possessor	2020-10-12	-40.1	-300.9	98.0	1.78	8.857142857142858	7.7142857142857135	143954.0	-40.1	-300.9	253.7142857142857	87.7142857142857	596568.2857142857	2020-10-19	53946.0
Unhinged	2020-10-12	82.6	-206.9	441.0	8.333333333333334	4.571428571428571	4.142857142857143	661309.0	82.6	-206.9	1465.7142857142858	68.0	19694027.0	2020-10-19	397372.0
Pray: The Story of Patrick Peyton	2020-10-12	83.9	-150.3	49.0	0.015724800000000004	21.428571428571427	21.428571428571427	20385.0	83.9	-150.3	37.57142857142857	76.57142857142857	34824.857142857145	2020-10-19	11459.0
The Wolf of Snow Hollow	2020-10-12	-74.6	-211.1	49.0	2.0	11.142857142857142	10.428571428571429	76665.0	-74.6	-211.1	102.14285714285714	106.0	139149.7142857143	2020-10-19	14632.0
The Call	2020-10-12	108.2	-276.1	98.0	108.94618478392731	12.0	11.142857142857142	88555.0	108.2	-276.1	185.0	71.85714285714286	316854.71428571426	2020-10-19	63839.0
Save Yourselves!	2020-10-12	-75.7	-456.1	98.0	0.0	15.142857142857142	13.714285714285715	39664.0	-75.7	-456.1	346.0	16.0	280679.85714285716	2020-10-19	3855.0
The Last Shift	2020-10-12	-29.300000000000004	-492.19999999999993	147.0	0.4	20.285714285714285	19.714285714285715	22022.0	-29.300000000000004	-492.19999999999993	172.71428571428572	34.285714285714285	620683.8571428572	2020-10-19	10493.0
Shithouse	2020-10-12	-45.0	0.0	6.0	0.288288	13.428571428571427	8.428571428571429	5545.0	-45.0	0.0	12.0	28.0	1735.7142857142858	2020-10-19	9559.0
She Dies Tomorrow	2020-10-12	154.4	-136.1	539.0	0.16848000000000002	24.0	22.714285714285715	15482.0	154.4	-136.1	2.0	1105.4285714285713	366994.0	2020-10-19	10353.0
The New Mutants	2020-10-12	84.19999999999997	-218.2	343.0	5.291005291005294	3.571428571428572	3.2857142857142856	712921.0	84.19999999999997	-218.2	1504.428571428571	72.42857142857143	22345794.42857143	2020-10-19	425312.0
Star Wars: Episode V - The Empire Strikes Back2020 Re-release	2020-10-12	-5.200000000000003	-137.10000000000002	300.0	0.0	5.0	3.1428571428571432	79000.0	-5.200000000000003	-137.10000000000002	205.7142857142857	23.285714285714285	1053142.857142857	2020-10-19	0.0
2 Hearts	2020-10-12	-37.1	0.0	6.0	4.147540983606556	2.4285714285714284	1.5714285714285714	522937.0	-37.1	0.0	721.2857142857142	44.14285714285715	160641.2857142857	2020-10-19	466255.0
My Brothers' Crossing	2020-10-12	-58.2	-256.3	166.0	0.008736	15.0	15.285714285714285	306.0	-58.2	-256.3	1.7142857142857142	14.285714285714285	33879.28571428572	2020-10-19	0.0
Love and Monsters	2020-10-12	-16.9	0.0	6.0	20.555555555555557	3.571428571428572	2.2857142857142856	270302.0	-16.9	0.0	165.85714285714286	99.71428571428572	81542.28571428571	2020-10-19	308776.0
Honest Thief	2020-10-12	-32.9	0.0	27.0	5.083333333333334	0.42857142857142855	0.2857142857142857	3607966.0	-32.9	0.0	1039.2857142857142	212.28571428571428	1175036.142857143	2020-10-19	3364941.0
Ava	2020-10-12	24.8	-391.0	147.0	97.2095596543314	15.714285714285715	15.0	39759.0	24.8	-391.0	129.0	61.42857142857143	442418.1428571429	2020-10-19	19452.0
Bill & Ted Face the Music	2020-10-12	-79.7	-528.5	343.0	0.47	25.285714285714285	22.57142857142857	12352.0	-79.7	-528.5	79.14285714285714	28.0	3430410.1428571427	2020-10-19	3655.0
Henchmen2020 Re-release	2020-10-12	-4.70000000000001	-219.4	49.0	0.0	22.428571428571423	21.428571428571427	17177.0	-4.70000000000001	-219.4	140.71428571428572	19.857142857142858	39535.142857142855	2020-10-19	2276.0
Counter Column	2020-10-12	-50.6	0.0	6.0	0.024024000000000004	13.0	8.428571428571429	6455.0	-50.6	0.0	0.8571428571428571	461.0	2336.714285714286	2020-10-19	5236.0
Bump Kowalski and the Ten Commandments	2020-10-12	0.0	0.0	92.0	0.0	3.7142857142857135	0.0	256.0	0.0	0.0	0.14285714285714285	36.57142857142857	413.28571428571433	2020-10-19	0.0
Lupin III: The First	2020-10-12	0.0	0.0	3.0	0.05616	1.1428571428571428	0.0	83295.0	0.0	0.0	59.714285714285715	28.42857142857143	11899.285714285714	2020-10-19	50890.0
Heaven	2020-10-12	66.9	-54.7	98.0	101.47392290249435	21.857142857142854	18.571428571428573	18899.0	66.9	-54.7	144.85714285714286	28.714285714285715	95217.85714285713	2020-10-19	5019.0
Coco	2020-10-12	-8.700000000000003	-235.7	3183.0	125.97631645250696	4.285714285714286	2.7142857142857144	131000.0	-8.700000000000003	-235.7	332.14285714285717	24.0	90180149.28571428	2020-10-19	0.0
Infidel	2020-10-12	-40.1	-419.0	196.0	3.333333333333334	8.285714285714286	7.142857142857142	150540.0	-40.1	-419.0	749.8571428571429	33.142857142857146	3905325.857142857	2020-10-19	53317.0
Dreaming Grand Avenue	2020-10-12	50.0	0.0	40.0	0.0	9.428571428571429	4.142857142857143	36.0	50.0	0.0	0.2857142857142857	5.142857142857143	1948.7142857142856	2020-10-19	964.0
A Call to Spy	2020-10-12	-42.7	-223.3	98.0	0.61	19.428571428571427	18.428571428571427	23932.0	-42.7	-223.3	64.0	59.42857142857143	92652.57142857145	2020-10-19	15944.0
Mermaid in Paris	2020-10-12	24.200000000000006	0.0	6.0	0.0214032	16.0	10.571428571428571	1202.0	24.200000000000006	0.0	4.285714285714286	16.857142857142858	334.7142857142857	2020-10-19	786.0
Hocus Pocus2020 Re-release	2020-10-12	-15.9	-108.5	48.0	0.0	1.7142857142857142	1.1428571428571428	756000.0	-15.9	-108.5	702.8571428571429	65.71428571428571	1550714.2857142857	2020-10-19	530000.0
Kajillionaire	2020-10-12	-81.50000000000001	-423.39999999999986	147.0	3.7571428571428567	16.571428571428573	15.714285714285715	31940.0	-81.50000000000001	-423.39999999999986	191.57142857142856	29.42857142857143	511313.5714285714	2020-10-19	7440.0
Stevie Nicks 24 Karat Gold the Concert	2020-10-19	878.6	0.0	15.0	0.025513487999999997	6.0	5.428571428571429	404489.0	878.6	0.0	150.71428571428572	202.42857142857144	156382.42857142858	2020-10-26	5776.0
Honest Thief	2020-10-19	177.2	-102.8	98.0	8.3125	1.0	1.0	3364941.0	177.2	-102.8	2458.0	193.28571428571428	5612916.571428572	2020-10-26	2078045.0
The Addams Family2020 Re-release	2020-10-19	26.999999999999996	0.0	6.0	0.0	4.142857142857143	2.8571428571428568	282841.0	26.999999999999996	0.0	560.1428571428571	30.57142857142857	80854.85714285714	2020-10-26	302696.0
Unhinged	2020-10-19	116.6	-282.6	490.0	23.015873015873016	7.571428571428571	6.857142857142858	397372.0	116.6	-282.6	1117.0	56.14285714285714	20223003.42857143	2020-10-26	197986.0
The Call	2020-10-19	108.59999999999998	-177.4	147.0	104.28039528568634	13.285714285714285	13.285714285714285	63839.0	108.59999999999998	-177.4	137.71428571428572	71.71428571428571	396337.85714285716	2020-10-26	47866.0
Twiceborn	2020-10-19	131.6	-144.5	49.0	0.0	30.285714285714285	30.714285714285715	4186.0	131.6	-144.5	8.285714285714286	68.0	7097.428571428572	2020-10-26	1004.0
Hocus Pocus2020 Re-release	2020-10-19	-19.3	-89.2	69.0	0.0	2.4285714285714284	1.5714285714285714	530000.0	-19.3	-89.2	547.2857142857143	59.14285714285714	1806857.1428571432	2020-10-26	456000.0
The Broken Hearts Gallery	2020-10-19	31.300000000000004	-399.1	294.0	1.077777777777778	16.285714285714285	16.285714285714285	23776.0	31.300000000000004	-399.1	216.14285714285717	17.428571428571427	4020459.142857143	2020-10-26	11618.0
After We Collided	2020-10-19	-76.0	0.0	6.0	66.13756613756618	2.7142857142857144	1.5714285714285714	422899.0	-76.0	0.0	197.14285714285717	131.28571428571428	847144.0	2020-10-26	169429.0
Ava	2020-10-19	34.90000000000001	-339.7000000000001	196.0	101.3005431267582	17.714285714285715	17.857142857142858	19452.0	34.90000000000001	-339.7000000000001	46.714285714285715	110.85714285714286	472009.4285714286	2020-10-26	11810.0
Tulsa	2020-10-19	-37.5	-536.0	441.0	63.114134542706005	33.714285714285715	33.857142857142854	1753.0	-37.5	-536.0	24.857142857142854	13.857142857142858	408690.1428571429	2020-10-26	1260.0
The Personal History of David Copperfield	2020-10-19	-32.599999999999994	-136.5	218.0	0.17	15.714285714285715	16.714285714285715	2273.0	-32.599999999999994	-136.5	36.57142857142857	4.857142857142857	1071644.142857143	2020-10-26	0.0
Dreaming Grand Avenue	2020-10-19	41.9	2088.9	118.0	0.009513504	20.0	14.857142857142858	964.0	41.9	2088.9	0.8571428571428571	118.85714285714286	4231.428571428572	2020-10-26	0.0
The Nightmare Before Christmas2020 Re-release	2020-10-19	-18.4	-169.6	27.0	0.0	2.0	1.2857142857142858	577000.0	-18.4	-169.6	691.7142857142858	50.85714285714285	741428.5714285716	2020-10-26	386000.0
The SpongeBob Movie: Sponge on the Run	2020-10-19	167.8	-69.1	490.0	0.4300000000000001	14.428571428571427	14.428571428571427	44521.0	167.8	-69.1	115.14285714285714	61.42857142857143	4735516.0	2020-10-26	20611.0
The New Mutants	2020-10-19	95.0	-279.3	392.0	4.535147392290251	6.571428571428571	5.857142857142858	425312.0	95.0	-279.3	1094.5714285714287	63.85714285714285	22920557.14285714	2020-10-26	243580.0
The War with Grandpa	2020-10-19	263.1	-249.9	98.0	3.1392405063291138	2.142857142857143	2.142857142857143	2489361.0	263.1	-249.9	2296.428571428572	152.57142857142858	8271362.142857143	2020-10-26	1728709.0
The Empty Man	2020-10-19	-23.9	0.0	6.0	4.854545454545455	1.2857142857142858	0.8571428571428571	1310326.0	-23.9	0.0	868.7142857142858	92.14285714285714	395433.4285714286	2020-10-26	974702.0
The Wolf of Snow Hollow	2020-10-19	-88.4	-565.6999999999998	98.0	1.11	20.428571428571427	18.857142857142858	14632.0	-88.4	-565.6999999999998	59.0	55.85714285714285	177463.0	2020-10-26	1786.0
The Last Shift	2020-10-19	-15.20000000000001	-352.5	196.0	0.3200000000000001	22.57142857142857	22.428571428571423	10493.0	-15.20000000000001	-352.5	34.714285714285715	73.0	635577.0	2020-10-26	3411.0
Heaven	2020-10-19	-68.09999999999998	-503.9	147.0	101.2849584278156	28.142857142857146	26.714285714285715	5019.0	-68.09999999999998	-503.9	44.14285714285715	21.714285714285715	107273.0	2020-10-26	1159.0
The Kid Detective	2020-10-19	36.90000000000001	-101.7	49.0	0.6664851063829786	10.0	9.428571428571429	162473.0	36.90000000000001	-101.7	861.5714285714287	26.57142857142857	223445.85714285716	2020-10-26	51554.0
Henchmen2020 Re-release	2020-10-19	-25.599999999999994	-299.2000000000001	50.0	0.0	15.571428571428573	15.857142857142858	2276.0	-25.599999999999994	-299.2000000000001	49.714285714285715	3.571428571428572	27850.714285714286	2020-10-26	0.0
Infidel	2020-10-19	-10.499999999999991	-452.4	245.0	2.4603174603174605	13.142857142857142	12.714285714285715	53317.0	-10.499999999999991	-452.4	351.42857142857144	28.285714285714285	3998900.0	2020-10-26	19436.0
Bill & Ted Face the Music	2020-10-19	21.60000000000001	-176.4	218.0	0.13	13.428571428571427	15.142857142857142	3655.0	21.60000000000001	-176.4	24.0	12.142857142857142	1964618.7142857143	2020-10-26	0.0
Shortcut	2020-10-19	71.30000000000003	-573.8	196.0	54.79969765684054	28.714285714285715	27.285714285714285	5237.0	71.30000000000003	-573.8	20.0	36.42857142857143	790533.1428571428	2020-10-26	0.0
Counter Column	2020-10-19	220.59999999999997	-171.1	49.0	0.03756480000000001	28.42857142857143	28.42857142857143	5236.0	220.59999999999997	-171.1	4.142857142857143	232.42857142857144	10094.714285714286	2020-10-26	2060.0
2 Hearts	2020-10-19	176.8	-116.8	49.0	5.573770491803278	6.2857142857142865	5.571428571428571	466255.0	176.8	-116.8	1680.857142857143	39.142857142857146	736207.7142857143	2020-10-26	205570.0
Words on Bathroom Walls	2020-10-19	-68.39999999999999	-474.9	441.0	0.49	25.285714285714285	25.0	7085.0	-68.39999999999999	-474.9	46.714285714285715	25.714285714285715	2532074.4285714286	2020-10-26	2218.0
Love and Monsters	2020-10-19	139.1	-61.1	49.0	28.73015873015873	9.0	8.428571428571429	308776.0	139.1	-61.1	384.0	115.0	407337.1428571429	2020-10-26	194214.0
Pray: The Story of Patrick Peyton	2020-10-19	52.99999999999999	-268.70000000000005	98.0	0.007425600000000002	22.57142857142857	22.285714285714285	11459.0	52.99999999999999	-268.70000000000005	28.285714285714285	56.714285714285715	50560.0	2020-10-26	4331.0
Kajillionaire	2020-10-19	20.000000000000004	-242.3	106.0	1.857142857142857	9.428571428571429	10.285714285714286	7440.0	20.000000000000004	-242.3	52.0	11.285714285714285	302084.2857142857	2020-10-26	0.0
She Dies Tomorrow	2020-10-19	152.7	-156.79999999999995	588.0	0.119808	24.142857142857146	25.42857142857143	10353.0	152.7	-156.79999999999995	2.0	739.4285714285713	380423.5714285714	2020-10-26	10909.0
Yellow Rose	2020-10-19	-117.5	-480.9	98.0	2.3200000000000003	14.571428571428573	13.428571428571427	38979.0	-117.5	-480.9	558.8571428571429	15.285714285714285	336835.0	2020-10-26	7485.0
Lupin III: The First	2020-10-19	8116.6	-98.1	49.0	0.14851199999999998	23.57142857142857	21.428571428571427	50890.0	8116.6	-98.1	250.42857142857144	44.42857142857143	117437.28571428572	2020-10-26	2183.0
Shithouse	2020-10-19	732.1	129.7	49.0	0.289536	27.857142857142854	29.142857142857146	9559.0	732.1	129.7	28.0	48.28571428571429	9084.42857142857	2020-10-26	2181.0
Possessor	2020-10-19	-23.7	-439.7000000000001	147.0	0.89	13.285714285714285	13.142857142857142	53946.0	-23.7	-439.7000000000001	152.0	57.85714285714285	690018.1428571428	2020-10-26	30698.0
Save Yourselves!	2020-10-19	16.999999999999993	-237.4	57.0	0.0	8.714285714285714	9.571428571428571	3855.0	16.999999999999993	-237.4	148.28571428571428	1.2857142857142858	128399.71428571428	2020-10-26	0.0
No Escape	2020-10-19	56.6	-301.6	245.0	2.8222222222222215	31.285714285714285	31.714285714285715	3221.0	56.6	-301.6	19.714285714285715	26.57142857142857	164144.14285714287	2020-10-26	1742.0
A Call to Spy	2020-10-19	57.90000000000001	-248.4	147.0	0.7499999999999999	19.428571428571427	20.0	15944.0	57.90000000000001	-248.4	35.857142857142854	74.0	111770.14285714287	2020-10-26	10840.0
Mermaid in Paris	2020-10-19	-66.1	0.0	22.0	0.028392	19.428571428571427	19.857142857142858	786.0	-66.1	0.0	5.7142857142857135	10.857142857142858	980.0	2020-10-26	0.0
Monsters Inc.2020 Re-release	2020-10-19	-16.0	0.0	6.0	0.0	2.8571428571428568	1.8571428571428568	494000.0	-16.0	0.0	803.5714285714287	37.42857142857143	149142.85714285713	2020-10-26	232000.0
Counter Column	2020-10-26	2.8999999999999986	-373.8	98.0	0.030139200000000005	27.142857142857146	27.714285714285715	2060.0	2.8999999999999986	-373.8	5.571428571428571	53.0	13630.428571428569	2020-11-02	756.0
Words on Bathroom Walls	2020-10-26	-67.99999999999999	-466.0	490.0	0.41	26.714285714285715	26.857142857142854	2218.0	-67.99999999999999	-466.0	16.714285714285715	20.571428571428573	2536123.1428571427	2020-11-02	2480.0
The Empty Man	2020-10-26	46.5	-168.29999999999995	49.0	6.218181818181819	3.4285714285714284	3.2857142857142856	974702.0	46.5	-168.29999999999995	2037.2857142857144	67.71428571428571	1798629.4285714286	2020-11-02	456799.0
Tulsa	2020-10-26	1890.5	-172.7	490.0	61.602418745275905	28.857142857142854	30.0	1260.0	1890.5	-172.7	9.571428571428571	19.571428571428573	409858.7142857143	2020-11-02	1566.0
Monsters Inc.2020 Re-release	2020-10-26	-27.8	-158.2	27.0	0.0	3.1428571428571432	2.0	232000.0	-27.8	-158.2	530.1428571428571	26.714285714285715	282428.5714285714	2020-11-02	0.0
2 Hearts	2020-10-26	49.5	-334.4000000000001	98.0	3.9344262295081966	8.857142857142858	8.571428571428571	205570.0	49.5	-334.4000000000001	1342.0	25.285714285714285	1095889.5714285714	2020-11-02	102804.0
Ava	2020-10-26	0.9000000000000021	-238.3	245.0	103.24863049458044	18.857142857142858	18.857142857142858	11810.0	0.9000000000000021	-238.3	13.571428571428573	143.28571428571428	487970.7142857143	2020-11-02	4176.0
Pray: The Story of Patrick Peyton	2020-10-26	167.20000000000005	-422.9	147.0	0.0	24.57142857142857	24.285714285714285	4331.0	167.20000000000005	-422.9	24.857142857142854	27.142857142857146	58336.714285714275	2020-11-02	4898.0
The Kid Detective	2020-10-26	-119.3	-426.6	98.0	0.3319148936170213	13.714285714285715	13.142857142857142	51554.0	-119.3	-426.6	555.7142857142857	16.142857142857142	337892.5714285714	2020-11-02	8938.0
Heaven	2020-10-26	-10.899999999999988	-519.8	196.0	101.2849584278156	29.714285714285715	30.142857142857146	1159.0	-10.899999999999988	-519.8	12.0	15.285714285714285	109669.85714285713	2020-11-02	803.0
The SpongeBob Movie: Sponge on the Run	2020-10-26	135.3	-367.69999999999993	539.0	0.15	16.571428571428573	16.428571428571427	20611.0	135.3	-367.69999999999993	91.42857142857143	32.142857142857146	4770038.857142857	2020-11-02	20332.0
No Escape	2020-10-26	114.8	-314.7	294.0	3.4444444444444438	28.857142857142854	29.285714285714285	1742.0	114.8	-314.7	11.428571428571427	25.42857142857143	166583.7142857143	2020-11-02	465.0
The Wolf of Snow Hollow	2020-10-26	46.10000000000001	-319.7000000000001	78.0	1.16	13.571428571428573	14.571428571428573	1786.0	46.10000000000001	-319.7000000000001	10.857142857142858	13.142857142857142	105274.57142857145	2020-11-02	0.0
Possessor	2020-10-26	-49.7	-283.8	196.0	1.0	14.142857142857142	14.0	30698.0	-49.7	-283.8	97.14285714285714	44.714285714285715	733175.1428571428	2020-11-02	6318.0
Come Play	2020-10-26	-26.1	0.0	6.0	16.746031746031747	0.42857142857142855	0.2857142857142857	3119875.0	-26.1	0.0	935.5714285714287	204.0	948454.2857142857	2020-11-02	2605030.0
Hocus Pocus2020 Re-release	2020-10-26	-46.9	-38.40000000000001	90.0	0.0	2.142857142857143	1.4285714285714286	456000.0	-46.9	-38.40000000000001	484.28571428571433	57.42857142857143	2015714.2857142857	2020-11-02	0.0
Yellow Rose	2020-10-26	-51.00000000000002	-531.3	147.0	1.91	20.428571428571427	19.714285714285715	7485.0	-51.00000000000002	-531.3	74.0	17.714285714285715	353743.7142857142	2020-11-02	7430.0
The War with Grandpa	2020-10-26	207.5	-170.3	147.0	3.1772151898734178	2.2857142857142856	2.2857142857142856	1728709.0	207.5	-170.3	2353.5714285714284	104.28571428571428	10463193.285714284	2020-11-02	1930168.0
Bump Kowalski and the Ten Commandments	2020-10-26	0.0	0.0	110.0	0.0	3.8571428571428568	0.0	419.0	0.0	0.0	0.14285714285714285	59.85714285714285	473.1428571428572	2020-11-02	0.0
Lupin III: The First	2020-10-26	-66.0	5.799999999999994	50.0	0.04992	12.285714285714285	12.142857142857142	2183.0	-66.0	5.799999999999994	15.428571428571427	11.285714285714285	77496.28571428571	2020-11-02	0.0
The New Mutants	2020-10-26	44.39999999999999	-269.4	441.0	3.5903250188964484	7.2857142857142865	7.428571428571429	243580.0	44.39999999999999	-269.4	710.8571428571429	54.28571428571429	23267899.14285714	2020-11-02	191423.0
The Nightmare Before Christmas2020 Re-release	2020-10-26	-36.9	-97.6	48.0	0.0	2.571428571428572	1.7142857142857142	386000.0	-36.9	-97.6	523.7142857142857	44.85714285714285	933000.0	2020-11-02	0.0
Love and Monsters	2020-10-26	65.2	-225.1	98.0	20.47619047619048	10.0	9.857142857142858	194214.0	65.2	-225.1	323.42857142857144	98.0	668073.1428571428	2020-11-02	154533.0
The Last Shift	2020-10-26	-15.4	-432.3	245.0	0.27	25.57142857142857	24.857142857142854	3411.0	-15.4	-432.3	13.0	37.0	642970.2857142857	2020-11-02	725.0
Spell	2020-10-26	-23.700000000000006	0.0	6.0	56.93475081230186	3.7142857142857135	2.2857142857142856	206591.0	-23.700000000000006	0.0	158.14285714285714	79.85714285714286	62682.857142857145	2020-11-02	186303.0
Stevie Nicks 24 Karat Gold the Concert	2020-10-26	1461.2	0.0	13.0	0.0	5.142857142857143	4.142857142857143	5776.0	1461.2	0.0	4.857142857142857	35.285714285714285	116440.28571428572	2020-11-02	0.0
The Addams Family2020 Re-release	2020-10-26	55.89999999999999	-97.8	49.0	0.0	6.142857142857142	6.428571428571429	302696.0	55.89999999999999	-97.8	1178.4285714285713	38.57142857142857	425723.0	2020-11-02	87471.0
She Dies Tomorrow	2020-10-26	43.90000000000001	115.4	637.0	0.14975999999999998	20.428571428571427	20.142857142857142	10909.0	43.90000000000001	115.4	1.5714285714285714	1241.7142857142858	391529.7142857143	2020-11-02	1595.0
Shithouse	2020-10-26	-74.1	1331.7	50.0	0.113568	12.714285714285715	13.142857142857142	2181.0	-74.1	1331.7	16.0	10.857142857142858	9438.42857142857	2020-11-02	0.0
Honest Thief	2020-10-26	107.90000000000002	-237.8	147.0	6.708333333333334	1.5714285714285714	1.2857142857142858	2078045.0	107.90000000000002	-237.8	2441.142857142857	122.71428571428572	8436354.142857144	2020-11-02	1619272.0
